,id,created_at,text,source,label
4254,1024156347040817152,Tue Jul 31 04:54:35 +0000 2018,"RT @NasirPasir: Johan: “Nora kenapa tak buat Kiki Challenge?”
Nora Danish: “Nanti depression kena kecam”
Zizan: “Jangan risau, kalau kita d…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",-1
4255,1024156346961158146,Tue Jul 31 04:54:35 +0000 2018,Jdksisks I am giving my most to protect it! *nods*,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1
4256,1024156347200229376,Tue Jul 31 04:54:35 +0000 2018,RT @baldboyblues: is isolating myself from everyone bad for my mental health????  yes. will i continue doing that????  Absolutely.,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1
4257,1024156343920467968,Tue Jul 31 04:54:34 +0000 2018,@Speakinoftay Don't let stress ruin your day! Support your mood stability with Natural Vitality CALM. Try it out:… https://t.co/FWPB8ZQPfg,"<a href=""https://www.respondology.com"" rel=""nofollow"">Respondology</a>",0
4258,1024156347233972224,Tue Jul 31 04:54:35 +0000 2018,"its sad that you said you werent fake and that you werent like the rest, but look at you now 🤣🤦‍♀️","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",0
4259,1024156347552722945,Tue Jul 31 04:54:35 +0000 2018,RT @R8SALIE: shit sad.,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",-1
4260,1024156347867123712,Tue Jul 31 04:54:35 +0000 2018,RT @KERMlTNOW: my talents include stress eating and falling in love with people that will never love me back https://t.co/QWUbgPzUMF,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1
4261,1024156347724640257,Tue Jul 31 04:54:35 +0000 2018,"Watching my “family” fall apart, trying to protect my mental health, keeping my gpa up, working full time, new inte… https://t.co/weSi2NVJW4","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
4262,1024156347745673217,Tue Jul 31 04:54:35 +0000 2018,RT @VINTERINE: wtf is this me when I blast sad music in my earphones and cry while I wash the dishes and clean the house https://t.co/n1Xbl…,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",-1
4263,1024156348198440960,Tue Jul 31 04:54:35 +0000 2018,RT @VinaygGoel: @EstellaEWA @OfficialNBCC @SBuildhome @ansalhousing @HardeepSPuri @PMOIndia @MoHUA_India @PiyushGoyal @narendramodi @Pradee…,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",-1
4264,1024156348135682048,Tue Jul 31 04:54:35 +0000 2018,RT @arsbum: if you’re one of those people who put youngjae in a box that only defines him as a “sunshine” or an “otter” or “naive” and refu…,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",-1
4265,1024156349301764096,Tue Jul 31 04:54:36 +0000 2018,"RT @hannahssyy: As a psych major I’m frustrated at the stigma against wanting attention. All humans need attention. In fact, it’s the lack…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",-1
4266,1024156350106951680,Tue Jul 31 04:54:36 +0000 2018,RT @ClimVari: @JkMeteorology @Diamondthedave @ZLabe @NSIDC #SAD you don't understand science https://t.co/5L4qywJuCN,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1
4267,1024156350496964608,Tue Jul 31 04:54:36 +0000 2018,Tropical house is perfect for summer because the beats are sick and the lyrics are sad,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",0
4268,1024156350702440448,Tue Jul 31 04:54:36 +0000 2018,"i'm tearing up, he must be so sad rn. pls hug him tightly:-(","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
4269,1024156350677483521,Tue Jul 31 04:54:36 +0000 2018,RT @medelmarr: ...yeah u cute but are u good for my mental health,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1
4270,1024156351025430528,Tue Jul 31 04:54:36 +0000 2018,"I don't know what happened and I suddenly got sad of the tweets I'm seeing right now, sending my deep condolences t… https://t.co/P7tM0TX1Km","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
4271,1024156352229175296,Tue Jul 31 04:54:36 +0000 2018,"RT @ToomeyWright: @9NewsMelb Clearly, in this instance, the woman was mentally ill. 
But was her child's life worth nothing?
Should she not…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
4272,1024156354007592960,Tue Jul 31 04:54:37 +0000 2018,"RT @noturmcm: me: wow i’m actually starting to feel happy again 

my depression: https://t.co/iH2vC63J6S","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1
4273,1024156354640932864,Tue Jul 31 04:54:37 +0000 2018,"RT @realDonaldTrump: What kind of a lawyer would tape a client? So sad! Is this a first, never heard of it before? Why was the tape so abru…","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",0
4274,1024156355173797889,Tue Jul 31 04:54:37 +0000 2018,RT @Destiny_Man: About 18 men in SA commit suicide every day and depression is among the leading causes: https://t.co/F6WSz2hc88 https://t.…,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
4275,1024156355727384577,Tue Jul 31 04:54:37 +0000 2018,"RT @septicnjh: please retweet for anyone who may need it, i saw this on tumblr and i can’t stress this enough how important this is to not…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
4276,1024156355458949120,Tue Jul 31 04:54:37 +0000 2018,@FredoOnTheRadio i feel like i should win this because sabrina means so much to me. i know she means a lot to other… https://t.co/5rjsV13SmH,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
4277,1024156354024337409,Tue Jul 31 04:54:37 +0000 2018,RT @medelmarr: ...yeah u cute but are u good for my mental health,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1
4278,1024156356625018880,Tue Jul 31 04:54:37 +0000 2018,"I carry a white heart☁️
That's always said about me🤷🏻‍♀️
I do not know the truth of the bad hearts?🤔
The truth is w… https://t.co/rl1nYDphoU","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1
4279,1024156357799239682,Tue Jul 31 04:54:38 +0000 2018,"@janeryubjennie I am pretty sure agree. Butㅡit doesn't work on me since I've tried that thing before, sad.","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1
4280,1024156358076231680,Tue Jul 31 04:54:38 +0000 2018,RT @emoblackthot: I think one of the biggest struggles of the constant battle with mental health is accepting that not everyday will be per…,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
4281,1024156358264934400,Tue Jul 31 04:54:38 +0000 2018,These are sad days for this country.,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",-1
4282,1024156358831005696,Tue Jul 31 04:54:38 +0000 2018,RT @sunshine08721: The college you attend shouldn’t define who you are. Just because you go to a community college you are no less of a per…,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",-1
4283,1024156360374538241,Tue Jul 31 04:54:38 +0000 2018,RT @GratitudeDNA: บางสิ่งบางอย่างดูเหมือนเรื่องเล็กน้อยไม่มีค่า...แต่(บางที)เราไม่รู้ว่ามันสำคัญและมีประโยชน์แค่ไหน ป้ายเล็กๆเขียนด้วยมือแข…,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",-1
4284,1024156360362139648,Tue Jul 31 04:54:38 +0000 2018,RT @xxdbreezyxx: How you let a nigga that’s not even your nigga stress you out sis.,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
4285,1024156360366338049,Tue Jul 31 04:54:38 +0000 2018,RT @itssalexxxxx: all these young people dying makes me so sad because it could all be prevented if people knew how to act 💔,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
4286,1024156360999460864,Tue Jul 31 04:54:39 +0000 2018,RT @saintkillah_: we're all suicidal kids telling other suicidal kids that suicide ain't the answer 💯,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",-1
4287,1024156361054019585,Tue Jul 31 04:54:39 +0000 2018,RT @VINTERINE: wtf is this me when I blast sad music in my earphones and cry while I wash the dishes and clean the house https://t.co/n1Xbl…,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",-1
4288,1024156361129709568,Tue Jul 31 04:54:39 +0000 2018,It’s kinda sad to realize what this world has turned into. I shouldn’t be scared to go pump gas by myself but I gue… https://t.co/wIAPavUuRG,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",-1
4289,1024156361289027585,Tue Jul 31 04:54:39 +0000 2018,"RT @Francsbes: Suisse: L'aide au suicide frappe aux portes des prisons
https://t.co/zuBq5lQgFz","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",-1
4290,1024156361477775360,Tue Jul 31 04:54:39 +0000 2018,RT @JackVanWhatever: Frankenstein's Monster is just a sad guy with feelings https://t.co/nhgNaPSGw8,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
4291,1024156362006298624,Tue Jul 31 04:54:39 +0000 2018,"Alls i need is my bf to come home and hold, and play with my hair until i fall sleep so for that amount of time i c… https://t.co/fuuQWPuSsJ","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",-1
4292,1024156363100811266,Tue Jul 31 04:54:39 +0000 2018,"He wasn’t in korea last time this happened and he wasn’t in korea this time, fuck I’m so sad I hope those close to him take care of him.","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
4293,1024156363075858432,Tue Jul 31 04:54:39 +0000 2018,@ikaika801 @scaryyfaerie @trappedntheabys @kc_cherilus @ItsGuiguii @i_am_johnn Sad but true...,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",0
4294,1024156363239247872,Tue Jul 31 04:54:39 +0000 2018,"@Alizea92806915 HAHAHA. Sad. 
That's fine. I'm used to it now.
I just wish that they still counted even when I can… https://t.co/42PZO34kAY","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",1
4295,1024156363272798209,Tue Jul 31 04:54:39 +0000 2018,"_love u Taehyung♥️
_be strong, Ami are always by your side😢
_dont be sad, it harms your health so much😥
_i can unde… https://t.co/8FeGqDs53Z","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
4296,1024156363235057666,Tue Jul 31 04:54:39 +0000 2018,"This, ladies and gentlemen, is the unfortunate truth of why Fonterra was necessary to protect the cooperative owner… https://t.co/uzRURSmHwn","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1
4297,1024156363226861569,Tue Jul 31 04:54:39 +0000 2018,RT @forrevrr: Dumb ass https://t.co/UVhiURk9Ei,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1
4298,1024156363960856577,Tue Jul 31 04:54:39 +0000 2018,RT @Nino_deRosario_: Depression &amp; alcohol is finishing the youth.,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1
4299,1024156364048883712,Tue Jul 31 04:54:39 +0000 2018,This makes me so sad.. My heart is breaking for him 💔 I know exactly what it's like to lose grandparents and it's h… https://t.co/DfV7v3oxvb,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
4300,1024156364908711937,Tue Jul 31 04:54:39 +0000 2018,"RT @MaraWilson: Trying to view my anxiety not as something menacing but just an annoying, unwelcome presence. 

Like a neighbor in a ‘90s s…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",-1
4301,1024156365130846208,Tue Jul 31 04:54:40 +0000 2018,"RT @clairlemon: Trigger warnings are a self-fulfilling prophecy: ""those who believed that words can cause harm demonstrated a significantly…","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",-1
4302,1024156365596618753,Tue Jul 31 04:54:40 +0000 2018,@_JSantos__ @Lauraa_Xavier Kkkkkkk sad,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",-1
4303,1024156365789384704,Tue Jul 31 04:54:40 +0000 2018,"RT @forjungs: Jangan sampai trending. Sensor namanya. He doesnt need to see his name trending bc of this sad news.

I'm shaking and I didnt…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",-1
4304,1024156365768585216,Tue Jul 31 04:54:40 +0000 2018,This retrograde is making me SOOO FUCKING SAD AND EMOTIONAL,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",-1
4305,1024156365827317761,Tue Jul 31 04:54:40 +0000 2018,"Honestly,not necessarily high achievers in Mass,the clinician Kno abt them bcs in most cases they can afford therap… https://t.co/X9iwJS1zyZ","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1
4306,1024156367018491904,Tue Jul 31 04:54:40 +0000 2018,"RT @CynthiaNixon: Yes, it will include dental, vision, and hearing; plus primary, preventive, and specialty care; hospitalization; mental h…","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",1
4307,1024156367416750080,Tue Jul 31 04:54:40 +0000 2018,RT @abratasas: for all my anxiety ridden folks https://t.co/fMvAIBJdX8,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",-1
4308,1024156367974617088,Tue Jul 31 04:54:40 +0000 2018,"RT @princesslysi: first base: sex
second base: forehead kisses
third base: making you playlists
homerun: caring about your mental health","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",-1
4309,1024156366204796936,Tue Jul 31 04:54:40 +0000 2018,"“It’s a lie. It’s a bunch of sad strangers photographed beautifully, and all the glittering assholes who appreciate… https://t.co/TtBnyc5GBE","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
4310,1024156368339591168,Tue Jul 31 04:54:40 +0000 2018,RT @faliqfahmie: Sedihnya kalau girlfriend sendiri cakap you’re not a priority. Maybe a boyfriend is not your number 1 priority (after fami…,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
4311,1024156367207063552,Tue Jul 31 04:54:40 +0000 2018,IDK NAN MOLLA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
4312,1024156370243710982,Tue Jul 31 04:54:41 +0000 2018,RT @ParkerMolloy: I should just log off for the night before I get too sad on here. ‘Night all.,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
4313,1024156369832824832,Tue Jul 31 04:54:41 +0000 2018,the fact that it has no music gives me anxiety,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",-1
4314,1024156371464454145,Tue Jul 31 04:54:41 +0000 2018,"RT @noturmcm: me: wow i’m actually starting to feel happy again 

my depression: https://t.co/iH2vC63J6S","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1
4315,1024156371820994560,Tue Jul 31 04:54:41 +0000 2018,@AlbertoVill que sad amigo,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",-1
4316,1024156372596862976,Tue Jul 31 04:54:41 +0000 2018,RT @SantiCastano2: nunca me va a dar bola k sad 😢,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",-1
4317,1024156373674864640,Tue Jul 31 04:54:42 +0000 2018,RT @medelmarr: ...yeah u cute but are u good for my mental health,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1
4318,1024156374144409601,Tue Jul 31 04:54:42 +0000 2018,"@lattebxby He will aggressively suck your di-
He will aggressively love you until you love yourself. How could some… https://t.co/slAsHjOHq1","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1
4319,1024156374316605440,Tue Jul 31 04:54:42 +0000 2018,"Oh no our bub. This is awful. I’m so sad for him and his family. I’ve lost my grandparents as well, my heart hurts… https://t.co/YWRpfmKFhR","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
4320,1024156372919705601,Tue Jul 31 04:54:41 +0000 2018,Here's how #stress negatively affects your body https://t.co/OzY5tSP8TV https://t.co/K1kObxTC0z,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",-1
4321,1024156374555664389,Tue Jul 31 04:54:42 +0000 2018,RT @xuekaa: Was supposed to be a stress relief doodle ;; #몬스타엑스 #MONSTA_X #주헌 #JOOHEON #monstaxfanart https://t.co/l2bXtIndoj,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
4322,1024156374681436161,Tue Jul 31 04:54:42 +0000 2018,RT @ginunesss: sad but true https://t.co/nAndoVM5Xs,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",-1
4323,1024156375130296321,Tue Jul 31 04:54:42 +0000 2018,RT @medelmarr: ...yeah u cute but are u good for my mental health,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1
4324,1024156376430301185,Tue Jul 31 04:54:42 +0000 2018,I feel like I don't fit in with the age group of this fandom anymore...it makes me so sad...I don't have any friends on here...,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1
4325,1024156376107368448,Tue Jul 31 04:54:42 +0000 2018,i’m so fucking sad ilysm tae take as long as u need to recover )):,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
4326,1024156376417751041,Tue Jul 31 04:54:42 +0000 2018,RT @itsrjhill: Trying to put change in my wallet at the cash register while people in line put pressure on me by just standing https://t.co…,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1
4327,1024156376434540544,Tue Jul 31 04:54:42 +0000 2018,"RT @nyquills: Me: I struggle with depression.

Depression: lmao bro don't tell jokes I won that shit easily.","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
4328,1024156376849833984,Tue Jul 31 04:54:42 +0000 2018,RT @Anxiety_911: Social Media has not helped my anxiety...,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",-1
4329,1024156378842128384,Tue Jul 31 04:54:43 +0000 2018,"RT @MxhaeI: you know what sucks more than social anxiety?

       😜
   👊/||\_ 
    _/¯    ¯\_

being self aware that you’re wasting your li…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
4330,1024156378926071808,Tue Jul 31 04:54:43 +0000 2018,Im sad   @BTS_twt  I love u so sm,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
4331,1024156379299364864,Tue Jul 31 04:54:43 +0000 2018,"RT @landsrauhl: I can’t believe as fans, someone who’s supposed to support and want happiness for the fav, are wishing depression and for h…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1
4332,1024156379416690688,Tue Jul 31 04:54:43 +0000 2018,RT @Kieraplease: Half the time i don’t even be knowing why I’m sad. Sadness just be slapping me in the face for no reason,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1
4333,1024156379668344832,Tue Jul 31 04:54:43 +0000 2018,"RT @adriana7077: @realDonaldTrump President Obama presided over eight quarters in total with growth over 3 percent, including four over 4 p…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1
4334,1024156379978686464,Tue Jul 31 04:54:43 +0000 2018,"RT @softsignal: me, to a character i made with my own hands: i love you so much, I will protect you with my whole life

[pan out to reveal…","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",1
4335,1024156380461056000,Tue Jul 31 04:54:43 +0000 2018,RT @minsjguk: I tried being reasonable but sadly there was no way of having a normal conversation with this person. I had hoped for better…,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1
4336,1024156381354418176,Tue Jul 31 04:54:43 +0000 2018,I knew something was wrong :(((((( I love u baby cub :( I’m literally crying I’m so sad I wish I could hug u rn bab… https://t.co/Q9lgg9mKig,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
4337,1024156381727797249,Tue Jul 31 04:54:43 +0000 2018,"RT @oheather1337: Surround yourself with people who motivate you, demand the best from you, and are good for your mental and physical healt…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1
4338,1024156381476216832,Tue Jul 31 04:54:43 +0000 2018,"This is so sad-

Can we die?","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",-1
4339,1024156381602107392,Tue Jul 31 04:54:43 +0000 2018,"RT @realTylerZed: Therapists are legitimately diagnosing patients with “Trump Anxiety Disorder.” Not a joke.

THIS 👆 is exactly what happen…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1
4340,1024156381887180800,Tue Jul 31 04:54:44 +0000 2018,sobrang naaawa na ko kay Mikasa hahaha lagi nalang syang nai-stress kasi laging nakikidnap si Eren langya,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1
4341,1024156381895487493,Tue Jul 31 04:54:44 +0000 2018,"RT @CauseWereComedy: Friend: you seem sad. Are you sure you’re OK?

Me: https://t.co/4fixqpfClg","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
4342,1024156382021513216,Tue Jul 31 04:54:44 +0000 2018,RT @medelmarr: ...yeah u cute but are u good for my mental health,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1
4343,1024156382197477376,Tue Jul 31 04:54:44 +0000 2018,RT @Leticia8a_: I said bye to miche at work today and it made me so sad 😭,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",-1
4344,1024156382130450433,Tue Jul 31 04:54:44 +0000 2018,@mindofelmira So meaning i should put my career first over my mental health? :(,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
4345,1024156382654853121,Tue Jul 31 04:54:44 +0000 2018,"@advocatemahere It’s sad to learn that she lost. I think Fadzi, she’d make a great leader if given a chance.","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
4346,1024156383321645058,Tue Jul 31 04:54:44 +0000 2018,@nyassmineyasin Ooo sebab tu stress?,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",-1
4347,1024156383862837248,Tue Jul 31 04:54:44 +0000 2018,"RT @ThatBoyJordynnn: Pray for yo girl, she battles stress, depression &amp; anxiety. She doesnt need you to fix her. She needs strength to heal…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",-1
4348,1024156384160440320,Tue Jul 31 04:54:44 +0000 2018,I’m so sad ☹️,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",-1
4349,1024156384210776064,Tue Jul 31 04:54:44 +0000 2018,RT @Afactspost: Depression is the result of over thinking. The mind creates problems that didn't even exist.,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
4350,1024156384009572352,Tue Jul 31 04:54:44 +0000 2018,"@betxlgeuse ¿Viste? Es que la vi, y dije que era muy cuando ando sad o mimoso. 
Gracias por soportarme siempre.","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",-1
4351,1024156384206544896,Tue Jul 31 04:54:44 +0000 2018,"RT @3shells1991: Depression is not funny.

Anxiety is not funny.

Schizophrenia is not funny.

Self-harm is not funny.

Anorexia is not fun…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1
4352,1024156384588267520,Tue Jul 31 04:54:44 +0000 2018,RT @fourthventricle: Mental Health Conceptualization and Resilience Factors in the Kalasha Youth: An Indigenous Ethnic and Religious Minori…,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",1
4353,1024156384663728130,Tue Jul 31 04:54:44 +0000 2018,"RT @troubledpoc: i met haqiem rusli at starbucks earlier 😅 i asked him why did he faked his depression , then he threw his iced americano a…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",-1
4354,1024156385276190722,Tue Jul 31 04:54:44 +0000 2018,"RT @troubledpoc: i met haqiem rusli at starbucks earlier 😅 i asked him why did he faked his depression , then he threw his iced americano a…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",-1
4355,1024156385997713408,Tue Jul 31 04:54:44 +0000 2018,RT @Anime4Humanity: The official Anime For Humanity website is under construction. Please use this backup link anytime to find mental healt…,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",-1
4356,1024156386253520897,Tue Jul 31 04:54:45 +0000 2018,RT @stev171: not being sad https://t.co/DM21yr0fRG,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",-1
4357,1024156386534379520,Tue Jul 31 04:54:45 +0000 2018,"RT @heckisthis: girlfriend: ""oN a ScAlE oF 1-10 hOw mUcH dO u loVe mE?""

boyfriend: ""onE...""

girlfriend: ""oMg hOw CoULd yOu?????""

*girlfr…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",-1
4358,1024156386358382592,Tue Jul 31 04:54:45 +0000 2018,"RT @n03m03: @darna817 Ano po yun? So sad if ever...
Meng is that one rare BEAUTIFUL SOUL. She deserves to end up with someone better than m…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
4359,1024156386702196736,Tue Jul 31 04:54:45 +0000 2018,RT @yikessamira: SAD! https://t.co/CMb4Y7O9UB,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
4360,1024156386622689280,Tue Jul 31 04:54:45 +0000 2018,@LeanandCuisine Me at all of you when wine night gets sad @margotgirlcrazy @dammnnielle  @MichelleSora,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",-1
4361,1024156386744250368,Tue Jul 31 04:54:45 +0000 2018,RT @relateshitt: Anxiety/Depression is scary af. You push away everyone that means the most to you and you start to hate the person you are…,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",-1
4362,1024156387398639621,Tue Jul 31 04:54:45 +0000 2018,And all pf this all what i came by is nothing to the horribility of the world pustide and what others experience!!!… https://t.co/xTPzHXMjg5,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",-1
4363,1024156386983333888,Tue Jul 31 04:54:45 +0000 2018,"RT @PabloFedados: This is sad , really really sad! 

😭😭😭😂😂😂

@NandosSA https://t.co/EO9u3ymPRz","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",-1
4364,1024156387977261056,Tue Jul 31 04:54:45 +0000 2018,"RT @SadhguruJV: If you want a great nation, you must do something to produce great human beings. There is no other way. https://t.co/fT4ahg…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1
4365,1024156387864006657,Tue Jul 31 04:54:45 +0000 2018,"@619sports Instead of relaxation , all teams who finish under 500 should be obligated to take this approach , most… https://t.co/BfrLp0MR9d","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
